Hurricane_Name,Date, Time , Lat , Lon , Wind(mph) , Pressure(mb) , Storm Type ,Storm, Dates , Max Winds (mph) , Min pressure (mb) , Maximum Strength 
Hurricane-Fred,8/19/2021,9:00:00 PM,42.73,-72.82,29,1009,Extratropical,,,,,
Hurricane-Fred,8/20/2021,12:00:00 AM,42.70,-72.20,29,1009,Extratropical,,,,,
Hurricane-Fred,8/20/2021,3:00:00 AM,42.65,-71.60,29,1008,Extratropical,,,,,
Hurricane-Fred,8/20/2021,6:00:00 AM,42.60,-71.00,29,1008,Extratropical,,,,,
Hurricane-Grace,8/13/2021,6:00:00 AM,15.00,-46.70,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/13/2021,9:00:00 AM,15.11,-47.69,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/13/2021,12:00:00 PM,15.20,-48.70,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/13/2021,3:00:00 PM,15.26,-49.75,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/13/2021,6:00:00 PM,15.30,-50.80,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/13/2021,9:00:00 PM,15.33,-51.81,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/14/2021,12:00:00 AM,15.40,-52.80,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/14/2021,3:00:00 AM,15.53,-53.77,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/14/2021,6:00:00 AM,15.70,-54.80,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/14/2021,9:00:00 AM,15.91,-55.98,37,1009,Tropical Depression,,,,,
Hurricane-Grace,8/14/2021,12:00:00 PM,16.10,-57.20,40,1009,Tropical Storm,,,,,
Hurricane-Grace,8/14/2021,3:00:00 PM,16.16,-58.37,40,1009,Tropical Storm,,,,,
Hurricane-Grace,8/14/2021,6:00:00 PM,16.20,-59.50,40,1009,Tropical Storm,,,,,
Hurricane-Grace,8/14/2021,9:00:00 PM,16.34,-60.62,37,1009,Tropical Storm,,,,,
Hurricane-Grace,8/15/2021,12:00:00 AM,16.50,-61.70,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/15/2021,3:00:00 AM,16.61,-62.74,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/15/2021,6:00:00 AM,16.70,-63.70,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/15/2021,9:00:00 AM,16.81,-64.60,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/15/2021,12:00:00 PM,16.90,-65.40,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/15/2021,3:00:00 PM,16.96,-66.07,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/15/2021,6:00:00 PM,17.00,-66.70,35,1011,Tropical Depression,,,,,
Hurricane-Grace,8/15/2021,9:00:00 PM,17.05,-67.39,35,1011,Tropical Depression,,,,,
Hurricane-Grace,8/16/2021,12:00:00 AM,17.10,-68.10,35,1011,Tropical Depression,,,,,
Hurricane-Grace,8/16/2021,3:00:00 AM,17.14,-68.87,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/16/2021,6:00:00 AM,17.20,-69.60,35,1010,Tropical Depression,,,,,
Hurricane-Grace,8/16/2021,9:00:00 AM,17.34,-70.26,37,1008,Tropical Depression,,,,,
Hurricane-Grace,8/16/2021,12:00:00 PM,17.50,-70.80,40,1007,Tropical Storm,,,,,
Hurricane-Grace,8/16/2021,3:00:00 PM,17.62,-71.17,40,1007,Tropical Storm,,,,,
Hurricane-Grace,8/16/2021,4:30:00 PM,17.70,-71.40,40,1007,Tropical Storm,,,,,
Hurricane-Grace,8/16/2021,6:00:00 PM,17.80,-71.70,40,1007,Tropical Storm,,,,,
Hurricane-Grace,8/16/2021,9:00:00 PM,17.89,-72.41,40,1006,Tropical Storm,,,,,
Hurricane-Grace,8/17/2021,12:00:00 AM,17.90,-73.20,40,1006,Tropical Storm,,,,,
Hurricane-Grace,8/17/2021,3:00:00 AM,17.94,-74.02,43,1006,Tropical Storm,,,,,
Hurricane-Grace,8/17/2021,6:00:00 AM,18.00,-74.80,46,1006,Tropical Storm,,,,,
Hurricane-Grace,8/17/2021,9:00:00 AM,18.12,-75.45,48,1005,Tropical Storm,,,,,
Hurricane-Grace,8/17/2021,12:00:00 PM,18.20,-76.10,52,1005,Tropical Storm,,,,,
Hurricane-Grace,8/17/2021,2:00:00 PM,18.20,-76.60,58,1004,Tropical Storm,,,,,
Hurricane-Grace,8/17/2021,3:00:00 PM,18.22,-76.82,58,1003,Tropical Storm,,,,,
Hurricane-Grace,8/17/2021,6:00:00 PM,18.30,-77.40,58,1003,Tropical Storm,,,,,
Hurricane-Grace,8/17/2021,9:00:00 PM,18.28,-77.98,58,1001,Tropical Storm,,,,,
Hurricane-Grace,8/18/2021,12:00:00 AM,18.30,-78.60,58,1000,Tropical Storm,,,,,
Hurricane-Grace,8/18/2021,3:00:00 AM,18.46,-79.33,60,999,Tropical Storm,,,,,
Hurricane-Grace,8/18/2021,6:00:00 AM,18.70,-80.10,63,998,Tropical Storm,,,,,
Hurricane-Grace,8/18/2021,9:00:00 AM,18.95,-80.80,69,995,Tropical Storm,,,,,
Hurricane-Grace,8/18/2021,12:00:00 PM,19.20,-81.50,75,993,Category 1 Hurricane,,,,,
Hurricane-Grace,8/18/2021,3:00:00 PM,19.43,-82.22,77,991,Category 1 Hurricane,,,,,
Hurricane-Grace,8/18/2021,6:00:00 PM,19.60,-83.00,81,990,Category 1 Hurricane,,,,,
Hurricane-Grace,8/18/2021,9:00:00 PM,19.67,-83.89,81,989,Category 1 Hurricane,,,,,
Hurricane-Grace,8/19/2021,12:00:00 AM,19.70,-84.80,81,988,Category 1 Hurricane,,,,,
Hurricane-Grace,8/19/2021,3:00:00 AM,19.78,-85.60,81,986,Category 1 Hurricane,,,,,
Hurricane-Grace,8/19/2021,6:00:00 AM,19.90,-86.40,81,985,Category 1 Hurricane,,,,,
Hurricane-Grace,8/19/2021,9:00:00 AM,20.06,-87.29,85,979,Category 1 Hurricane,,,,,
Hurricane-Grace,8/19/2021,9:45:00 AM,20.10,-87.50,86,978,Category 1 Hurricane,,,,,
Hurricane-Grace,8/19/2021,12:00:00 PM,20.20,-88.10,69,994,Tropical Storm,,,,,
Hurricane-Grace,8/19/2021,3:00:00 PM,20.35,-88.81,60,996,Tropical Storm,,,,,
Hurricane-Grace,8/19/2021,6:00:00 PM,20.50,-89.50,52,998,Tropical Storm,,,,,
Hurricane-Grace,8/19/2021,9:00:00 PM,20.68,-90.29,58,996,Tropical Storm,,,,,
Hurricane-Grace,8/20/2021,12:00:00 AM,20.80,-91.10,63,994,Tropical Storm,,,,,
Hurricane-Grace,8/20/2021,3:00:00 AM,20.78,-91.88,66,992,Tropical Storm,,,,,
Hurricane-Grace,8/20/2021,6:00:00 AM,20.70,-92.60,69,991,Tropical Storm,,,,,
Hurricane-Grace,8/20/2021,9:00:00 AM,20.64,-93.25,77,986,Tropical Storm,,,,,
Hurricane-Grace,8/20/2021,12:00:00 PM,20.60,-93.80,86,982,Category 1 Hurricane,,,,,
Hurricane-Grace,8/20/2021,3:00:00 PM,20.58,-94.26,92,978,Category 1 Hurricane,,,,,
Hurricane-Grace,8/20/2021,6:00:00 PM,20.60,-94.70,98,975,Category 2 Hurricane,,,,,
Hurricane-Grace,8/20/2021,9:00:00 PM,20.66,-95.21,109,971,Category 2 Hurricane,,,,,
Hurricane-Grace,8/21/2021,12:00:00 AM,20.70,-95.80,121,967,Category 3 Major Hurricane,,,,,
Hurricane-Grace,8/21/2021,3:00:00 AM,20.64,-96.53,121,967,Category 3 Major Hurricane,,,,,
Hurricane-Grace,8/21/2021,5:30:00 AM,20.60,-97.10,121,967,Category 3 Major Hurricane,,,,,
Hurricane-Grace,8/21/2021,6:00:00 AM,20.60,-97.20,115,969,Category 3 Major Hurricane,,,,,
Hurricane-Grace,8/21/2021,9:00:00 AM,20.47,-97.67,92,978,Category 1 Hurricane,,,,,
Hurricane-Grace,8/21/2021,12:00:00 PM,20.20,-98.00,69,988,Tropical Storm,,,,,
Hurricane-Henri,8/15/2021,12:00:00 AM,35.80,-63.40,29,1014,Tropical Low,,,,,
Hurricane-Henri,8/15/2021,3:00:00 AM,35.62,-63.26,29,1013,Tropical Low,,,,,
Hurricane-Henri,8/15/2021,6:00:00 AM,35.40,-63.10,29,1012,Tropical Low,,,,,
Hurricane-Henri,8/15/2021,9:00:00 AM,35.12,-62.93,29,1012,Tropical Low,,,,,
Hurricane-Henri,8/15/2021,12:00:00 PM,34.80,-62.80,29,1012,Tropical Low,,,,,
Hurricane-Henri,8/15/2021,3:00:00 PM,34.46,-62.73,29,1011,Tropical Low,,,,,
Hurricane-Henri,8/15/2021,6:00:00 PM,34.10,-62.70,29,1011,Tropical Depression,,,,,
Hurricane-Henri,8/15/2021,9:00:00 PM,33.77,-62.69,31,1010,Tropical Depression,,,,,
Hurricane-Henri,8/16/2021,12:00:00 AM,33.40,-62.70,35,1010,Tropical Depression,,,,,
Hurricane-Henri,8/16/2021,3:00:00 AM,32.97,-62.70,35,1010,Tropical Depression,,,,,
Hurricane-Henri,8/16/2021,6:00:00 AM,32.50,-62.70,35,1010,Tropical Depression,,,,,
Hurricane-Henri,8/16/2021,9:00:00 AM,32.02,-62.68,35,1010,Tropical Depression,,,,,
Hurricane-Henri,8/16/2021,12:00:00 PM,31.60,-62.70,35,1010,Tropical Depression,,,,,
Hurricane-Henri,8/16/2021,3:00:00 PM,31.31,-62.79,37,1009,Tropical Depression,,,,,
Hurricane-Henri,8/16/2021,6:00:00 PM,31.10,-62.90,40,1009,Tropical Storm,,,,,
Hurricane-Henri,8/16/2021,9:00:00 PM,30.93,-63.00,43,1008,Tropical Storm,,,,,
Hurricane-Henri,8/17/2021,12:00:00 AM,30.80,-63.10,46,1008,Tropical Storm,,,,,
Hurricane-Henri,8/17/2021,3:00:00 AM,30.69,-63.19,48,1006,Tropical Storm,,,,,
Hurricane-Henri,8/17/2021,6:00:00 AM,30.60,-63.30,52,1004,Tropical Storm,,,,,
Hurricane-Henri,8/17/2021,9:00:00 AM,30.49,-63.44,52,1004,Tropical Storm,,,,,
Hurricane-Henri,8/17/2021,12:00:00 PM,30.40,-63.60,52,1004,Tropical Storm,,,,,
Hurricane-Henri,8/17/2021,3:00:00 PM,30.34,-63.73,58,1002,Tropical Storm,,,,,
Hurricane-Henri,8/17/2021,6:00:00 PM,30.30,-63.90,63,1000,Tropical Storm,,,,,
Hurricane-Henri,8/17/2021,9:00:00 PM,30.25,-64.16,63,999,Tropical Storm,,,,,
Hurricane-Henri,8/18/2021,12:00:00 AM,30.20,-64.50,63,998,Tropical Storm,,,,,
Hurricane-Henri,8/18/2021,3:00:00 AM,30.15,-64.88,63,998,Tropical Storm,,,,,
Hurricane-Henri,8/18/2021,6:00:00 AM,30.10,-65.30,63,998,Tropical Storm,,,,,
Hurricane-Henri,8/18/2021,9:00:00 AM,30.05,-65.74,63,998,Tropical Storm,,,,,
Hurricane-Henri,8/18/2021,12:00:00 PM,30.00,-66.20,63,998,Tropical Storm,,,,,
Hurricane-Henri,8/18/2021,3:00:00 PM,29.96,-66.65,66,996,Tropical Storm,,,,,
Hurricane-Henri,8/18/2021,6:00:00 PM,29.90,-67.10,69,995,Tropical Storm,,,,,
Hurricane-Henri,8/18/2021,9:00:00 PM,29.81,-67.54,69,995,Tropical Storm,,,,,
Hurricane-Henri,8/19/2021,12:00:00 AM,29.70,-68.00,69,995,Tropical Storm,,,,,
Hurricane-Henri,8/19/2021,3:00:00 AM,29.58,-68.49,69,995,Tropical Storm,,,,,
Hurricane-Henri,8/19/2021,6:00:00 AM,29.50,-69.00,69,995,Tropical Storm,,,,,
Hurricane-Henri,8/19/2021,9:00:00 AM,29.48,-69.50,69,995,Tropical Storm,,,,,
Hurricane-Henri,8/19/2021,12:00:00 PM,29.50,-70.00,69,995,Tropical Storm,,,,,
Hurricane-Henri,8/19/2021,3:00:00 PM,29.54,-70.50,66,997,Tropical Storm,,,,,
Hurricane-Henri,8/19/2021,6:00:00 PM,29.60,-71.00,63,999,Tropical Storm,,,,,
Hurricane-Henri,8/19/2021,9:00:00 PM,29.64,-71.51,63,998,Tropical Storm,,,,,
Hurricane-Henri,8/20/2021,12:00:00 AM,29.70,-72.00,63,997,Tropical Storm,,,,,
Hurricane-Henri,8/20/2021,3:00:00 AM,29.79,-72.47,63,996,Tropical Storm,,,,,
Hurricane-Henri,8/20/2021,6:00:00 AM,29.90,-72.90,63,995,Tropical Storm,,,,,
Hurricane-Henri,8/20/2021,9:00:00 AM,29.96,-73.30,63,995,Tropical Storm,,,,,
Hurricane-Henri,8/20/2021,12:00:00 PM,30.10,-73.60,63,995,Tropical Storm,,,,,
Hurricane-Henri,8/20/2021,3:00:00 PM,30.40,-73.76,66,994,Tropical Storm,,,,,
Hurricane-Henri,8/20/2021,6:00:00 PM,30.80,-73.80,69,994,Tropical Storm,,,,,
Hurricane-Henri,8/20/2021,9:00:00 PM,31.19,-73.79,69,993,Tropical Storm,,,,,
Hurricane-Henri,8/21/2021,12:00:00 AM,31.60,-73.70,69,993,Tropical Storm,,,,,
Hurricane-Henri,8/21/2021,3:00:00 AM,32.03,-73.59,69,993,Tropical Storm,,,,,
Hurricane-Henri,8/21/2021,6:00:00 AM,32.50,-73.40,69,993,Tropical Storm,,,,,
Hurricane-Henri,8/21/2021,9:00:00 AM,32.98,-73.09,71,992,Tropical Storm,,,,,
Hurricane-Henri,8/21/2021,12:00:00 PM,33.60,-72.70,75,991,Category 1 Hurricane,,,,,
Hurricane-Henri,8/21/2021,3:00:00 PM,34.42,-72.26,75,990,Category 1 Hurricane,,,,,
Hurricane-Henri,8/21/2021,6:00:00 PM,35.40,-71.80,75,990,Category 1 Hurricane,,,,,
Hurricane-Henri,8/21/2021,9:00:00 PM,36.50,-71.28,75,989,Category 1 Hurricane,,,,,
Hurricane-Henri,8/22/2021,12:00:00 AM,37.60,-70.90,75,988,Category 1 Hurricane,,,,,
Hurricane-Henri,8/22/2021,3:00:00 AM,38.57,-70.86,75,987,Category 1 Hurricane,,,,,
Hurricane-Henri,8/22/2021,6:00:00 AM,39.40,-71.00,75,986,Category 1 Hurricane,,,,,
Hurricane-Henri,8/22/2021,9:00:00 AM,40.12,-71.11,69,986,Hurricane,,,,,
Hurricane-Henri,8/22/2021,12:00:00 PM,40.70,-71.30,63,986,Tropical Storm,,,,,
Hurricane-Henri,8/22/2021,3:00:00 PM,41.16,-71.54,63,986,Tropical Storm,,,,,
Hurricane-Henri,8/22/2021,3:20:00 PM,41.20,-71.60,63,987,Tropical Storm,,,,,
Hurricane-Henri,8/22/2021,4:15:00 PM,41.30,-71.80,63,988,Tropical Storm,,,,,
Hurricane-Henri,8/22/2021,6:00:00 PM,41.50,-72.00,46,991,Tropical Storm,,,,,
Hurricane-Henri,8/22/2021,9:00:00 PM,41.72,-72.44,40,995,Tropical Storm,,,,,
Hurricane-Henri,8/23/2021,12:00:00 AM,41.80,-73.00,35,1000,Tropical Depression,,,,,
Hurricane-Henri,8/23/2021,3:00:00 AM,41.78,-73.79,31,1002,Tropical Depression,,,,,
Hurricane-Henri,8/23/2021,6:00:00 AM,41.70,-74.40,29,1005,Tropical Depression,,,,,
Hurricane-Henri,8/23/2021,9:00:00 AM,41.65,-74.43,29,1005,Tropical Depression,,,,,
Hurricane-Henri,8/23/2021,12:00:00 PM,41.60,-74.20,29,1005,Tropical Depression,,,,,
Hurricane-Henri,8/23/2021,3:00:00 PM,41.55,-74.07,29,1005,Tropical Depression,,,,,
Hurricane-Henri,8/23/2021,6:00:00 PM,41.50,-73.80,29,1005,Tropical Low,,,,,
Hurricane-Henri,8/23/2021,9:00:00 PM,41.40,-73.33,25,1005,Tropical Low,,,,,
Hurricane-Henri,8/24/2021,12:00:00 AM,41.40,-72.70,23,1006,Tropical Low,,,,,
Hurricane-Henri,8/24/2021,3:00:00 AM,41.62,-71.99,23,1006,Tropical Low,,,,,
Hurricane-Henri,8/24/2021,6:00:00 AM,41.90,-71.20,23,1006,Tropical Low,,,,,
Hurricane-Henri,8/24/2021,9:00:00 AM,42.08,-70.46,23,1006,Tropical Low,,,,,
Hurricane-Henri,8/24/2021,12:00:00 PM,42.20,-69.60,23,1007,Tropical Low,,,,,
Hurricane-Henri,8/24/2021,3:00:00 PM,42.27,-68.52,25,1007,Tropical Low,,,,,
Hurricane-Henri,8/24/2021,6:00:00 PM,42.30,-67.30,29,1008,Tropical Low,,,,,
Hurricane-Ida,8/26/2021,12:00:00 PM,16.50,-78.90,35,1006,Tropical Depression,,,,,
Hurricane-Ida,8/26/2021,3:00:00 PM,16.96,-79.19,37,1006,Tropical Depression,,,,,
Hurricane-Ida,8/26/2021,6:00:00 PM,17.40,-79.50,40,1006,Tropical Storm,,,,,
Hurricane-Ida,8/26/2021,9:00:00 PM,17.84,-79.84,43,1005,Tropical Storm,,,,,
Hurricane-Ida,8/27/2021,12:00:00 AM,18.30,-80.20,46,1004,Tropical Storm,,,,,
Hurricane-Ida,8/27/2021,3:00:00 AM,18.84,-80.54,48,1003,Tropical Storm,,,,,
Hurricane-Ida,8/27/2021,6:00:00 AM,19.40,-80.90,52,1002,Tropical Storm,,,,,
Hurricane-Ida,8/27/2021,9:00:00 AM,19.90,-81.29,58,999,Tropical Storm,,,,,
Hurricane-Ida,8/27/2021,12:00:00 PM,20.40,-81.70,63,996,Tropical Storm,,,,,
Hurricane-Ida,8/27/2021,3:00:00 PM,20.95,-82.16,71,991,Tropical Storm,,,,,
Hurricane-Ida,8/27/2021,6:00:00 PM,21.50,-82.60,81,987,Category 1 Hurricane,,,,,
Hurricane-Ida,8/27/2021,9:00:00 PM,21.86,-82.61,81,987,Category 1 Hurricane,,,,,
Hurricane-Ida,8/27/2021,11:25:00 PM,22.40,-83.20,81,988,Category 1 Hurricane,,,,,
Hurricane-Ida,8/28/2021,12:00:00 AM,22.60,-83.50,81,989,Category 1 Hurricane,,,,,
Hurricane-Ida,8/28/2021,3:00:00 AM,23.22,-84.39,81,988,Category 1 Hurricane,,,,,
Hurricane-Ida,8/28/2021,6:00:00 AM,23.50,-84.70,81,987,Category 1 Hurricane,,,,,
Hurricane-Ida,8/28/2021,9:00:00 AM,23.93,-85.22,81,986,Category 1 Hurricane,,,,,
Hurricane-Ida,8/28/2021,12:00:00 PM,24.40,-85.70,81,986,Category 1 Hurricane,,,,,
Hurricane-Ida,8/28/2021,3:00:00 PM,24.98,-86.15,86,981,Category 1 Hurricane,,,,,
Hurricane-Ida,8/28/2021,6:00:00 PM,25.60,-86.60,92,976,Category 1 Hurricane,,,,,
Hurricane-Ida,8/28/2021,9:00:00 PM,26.17,-87.09,98,971,Category 2 Hurricane,,,,,
Hurricane-Ida,8/29/2021,12:00:00 AM,26.70,-87.60,104,967,Category 2 Hurricane,,,,,
Hurricane-Ida,8/29/2021,3:00:00 AM,27.17,-88.16,117,958,Category 3 Major Hurricane,,,,,
Hurricane-Ida,8/29/2021,6:00:00 AM,27.60,-88.70,132,950,Category 4 Major Hurricane,,,,,
Hurricane-Ida,8/29/2021,9:00:00 AM,28.06,-89.18,140,939,Category 4 Major Hurricane,,,,,
Hurricane-Ida,8/29/2021,12:00:00 PM,28.50,-89.60,150,929,Category 4 Major Hurricane,,,,,
Hurricane-Ida,8/29/2021,3:00:00 PM,28.89,-89.93,150,930,Category 4 Major Hurricane,,,,,
Hurricane-Ida,8/29/2021,4:55:00 PM,29.10,-90.20,150,931,Category 4 Major Hurricane,,,,,
Hurricane-Ida,8/29/2021,6:00:00 PM,29.20,-90.40,144,932,Category 4 Major Hurricane,,,,,
Hurricane-Ida,8/29/2021,9:00:00 PM,29.53,-90.62,132,938,Category 4 Major Hurricane,,,,,
Hurricane-Ida,8/30/2021,12:00:00 AM,29.90,-90.60,121,944,Category 3 Major Hurricane,,,,,
Hurricane-Ida,8/30/2021,3:00:00 AM,30.24,-90.71,98,961,Category 2 Hurricane,,,,,
Hurricane-Ida,8/30/2021,6:00:00 AM,30.60,-90.80,75,978,Category 1 Hurricane,,,,,
Hurricane-Ida,8/30/2021,9:00:00 AM,31.05,-90.89,60,985,Hurricane,,,,,
Hurricane-Ida,8/30/2021,12:00:00 PM,31.50,-90.90,46,992,Tropical Storm,,,,,
Hurricane-Ida,8/30/2021,3:00:00 PM,31.86,-90.75,43,994,Tropical Storm,,,,,
Hurricane-Ida,8/30/2021,6:00:00 PM,32.20,-90.50,40,996,Tropical Storm,,,,,
Hurricane-Ida,8/30/2021,9:00:00 PM,32.59,-90.26,37,996,Tropical Storm,,,,,
Hurricane-Ida,8/31/2021,12:00:00 AM,33.00,-90.00,35,996,Tropical Depression,,,,,
Hurricane-Ida,8/31/2021,3:00:00 AM,33.41,-89.74,31,996,Tropical Depression,,,,,
Hurricane-Ida,8/31/2021,6:00:00 AM,33.80,-89.40,29,996,Tropical Depression,,,,,
Hurricane-Ida,8/31/2021,9:00:00 AM,34.11,-88.95,29,996,Tropical Depression,,,,,
Hurricane-Ida,8/31/2021,12:00:00 PM,34.40,-88.40,29,996,Tropical Depression,,,,,
Hurricane-Ida,8/31/2021,3:00:00 PM,34.74,-87.79,25,997,Tropical Depression,,,,,
Hurricane-Ida,8/31/2021,6:00:00 PM,35.10,-87.10,23,999,Tropical Depression,,,,,
Hurricane-Ida,8/31/2021,9:00:00 PM,35.43,-86.34,23,999,Tropical Depression,,,,,
Hurricane-Ida,9/1/2021,12:00:00 AM,35.80,-85.50,23,1000,Tropical Depression,,,,,
Hurricane-Ida,9/1/2021,3:00:00 AM,36.23,-84.59,23,1000,Tropical Depression,,,,,
Hurricane-Ida,9/1/2021,6:00:00 AM,36.70,-83.60,23,1000,Tropical Depression,,,,,
Hurricane-Ida,9/1/2021,9:00:00 AM,37.17,-82.63,25,1000,Tropical Depression,,,,,
Hurricane-Ida,9/1/2021,12:00:00 PM,37.70,-81.50,29,1000,Extratropical,,,,,
Hurricane-Ida,9/1/2021,3:00:00 PM,38.37,-80.06,31,999,Extratropical,,,,,
Hurricane-Ida,9/1/2021,6:00:00 PM,39.00,-78.50,35,999,Extratropical,,,,,
Hurricane-Ida,9/1/2021,9:00:00 PM,39.44,-77.03,37,998,Extratropical,,,,,
Hurricane-Ida,9/2/2021,12:00:00 AM,39.80,-75.60,40,997,Extratropical,,,,,
Hurricane-Ida,9/2/2021,3:00:00 AM,40.20,-74.21,43,997,Extratropical,,,,,
Hurricane-Ida,9/2/2021,6:00:00 AM,40.60,-72.80,46,997,Extratropical,,,,,
Hurricane-Ida,9/2/2021,9:00:00 AM,40.92,-71.22,46,997,Extratropical,,,,,
Hurricane-Ida,9/2/2021,12:00:00 PM,41.40,-69.70,46,997,Extratropical,,,,,
Hurricane-Ida,9/2/2021,3:00:00 PM,42.25,-68.40,46,996,Extratropical,,,,,
Hurricane-Ida,9/2/2021,6:00:00 PM,43.30,-67.20,46,996,Extratropical,,,,,
Hurricane-Ida,9/2/2021,9:00:00 PM,44.40,-65.85,46,995,Extratropical,,,,,
Hurricane-Ida,9/3/2021,12:00:00 AM,45.40,-64.70,46,995,Extratropical,,,,,
Hurricane-Ida,9/3/2021,3:00:00 AM,46.09,-64.02,48,993,Extratropical,,,,,
Hurricane-Ida,9/3/2021,6:00:00 AM,46.60,-63.60,52,992,Extratropical,,,,,
Hurricane-Ida,9/3/2021,9:00:00 AM,47.06,-63.09,52,991,Extratropical,,,,,
Hurricane-Ida,9/3/2021,12:00:00 PM,47.50,-62.70,52,991,Extratropical,,,,,
Hurricane-Ida,9/3/2021,3:00:00 PM,48.10,-62.43,52,991,Extratropical,,,,,
Hurricane-Ida,9/3/2021,6:00:00 PM,48.60,-62.40,52,992,Extratropical,,,,,
Hurricane-Ida,9/3/2021,9:00:00 PM,48.79,-62.67,52,992,Extratropical,,,,,
Hurricane-Ida,9/4/2021,12:00:00 AM,48.80,-63.10,52,992,Extratropical,,,,,
Hurricane-Ida,9/4/2021,3:00:00 AM,48.85,-63.55,48,992,Extratropical,,,,,
Hurricane-Ida,9/4/2021,6:00:00 AM,48.70,-63.90,46,992,Extratropical,,,,,
Hurricane-Ida,9/4/2021,9:00:00 AM,48.22,-63.99,43,994,Extratropical,,,,,
Hurricane-Ida,9/4/2021,12:00:00 PM,47.60,-63.90,40,996,Extratropical,,,,,
Hurricane-Ida,9/4/2021,3:00:00 PM,47.07,-63.72,37,997,Extratropical,,,,,
Hurricane-Ida,9/4/2021,6:00:00 PM,46.60,-63.50,35,999,Extratropical,,,,,
Hurricane-Julian,8/28/2021,12:00:00 PM,32.10,-51.70,29,1010,Tropical Low,,,,,
Hurricane-Julian,8/28/2021,3:00:00 PM,32.13,-51.37,31,1009,Tropical Low,,,,,
Hurricane-Julian,8/28/2021,6:00:00 PM,32.20,-51.00,35,1008,Tropical Depression,,,,,
Hurricane-Julian,8/28/2021,9:00:00 PM,32.34,-50.56,35,1007,Tropical Depression,,,,,
Hurricane-Julian,8/29/2021,12:00:00 AM,32.60,-50.10,35,1006,Tropical Depression,,,,,
Hurricane-Julian,8/29/2021,3:00:00 AM,33.00,-49.74,37,1004,Tropical Depression,,,,,
Hurricane-Julian,8/29/2021,6:00:00 AM,33.50,-49.30,40,1003,Tropical Storm,,,,,
Hurricane-Julian,8/29/2021,9:00:00 AM,33.96,-48.65,46,1000,Tropical Storm,,,,,
Hurricane-Julian,8/29/2021,12:00:00 PM,34.50,-47.80,52,997,Tropical Storm,,,,,
Hurricane-Julian,8/29/2021,3:00:00 PM,35.18,-46.87,54,996,Tropical Storm,,,,,
Hurricane-Julian,8/29/2021,6:00:00 PM,35.90,-45.70,58,995,Tropical Storm,,,,,
Hurricane-Julian,8/29/2021,9:00:00 PM,36.47,-44.18,58,994,Tropical Storm,,,,,
Hurricane-Julian,8/30/2021,12:00:00 AM,37.10,-42.60,58,994,Tropical Storm,,,,,
Hurricane-Julian,8/30/2021,3:00:00 AM,37.96,-41.23,58,993,Tropical Storm,,,,,
Hurricane-Julian,8/30/2021,6:00:00 AM,38.90,-40.00,58,993,Tropical Storm,,,,,
Hurricane-Julian,8/30/2021,9:00:00 AM,39.74,-38.89,58,993,Tropical Storm,,,,,
Hurricane-Julian,8/30/2021,12:00:00 PM,40.60,-37.90,58,993,Extratropical,,,,,
Hurricane-Julian,8/30/2021,3:00:00 PM,41.51,-36.86,54,994,Extratropical,,,,,
Hurricane-Julian,8/30/2021,6:00:00 PM,42.50,-36.00,52,995,Extratropical,,,,,
Hurricane-Julian,8/30/2021,9:00:00 PM,43.59,-35.45,52,996,Extratropical,,,,,
Hurricane-Julian,8/31/2021,12:00:00 AM,44.80,-35.10,52,997,Extratropical,,,,,
Hurricane-Julian,8/31/2021,3:00:00 AM,46.10,-34.66,52,998,Extratropical,,,,,
Hurricane-Julian,8/31/2021,6:00:00 AM,47.50,-34.50,52,999,Extratropical,,,,,
Hurricane-Julian,8/31/2021,9:00:00 AM,48.98,-34.83,52,999,Extratropical,,,,,
Hurricane-Julian,8/31/2021,12:00:00 PM,50.50,-35.50,52,1000,Extratropical,,,,,
Hurricane-Kate,8/27/2021,12:00:00 PM,13.10,-47.30,29,1009,Tropical Low,,,,,
Hurricane-Kate,8/27/2021,3:00:00 PM,13.20,-47.83,29,1009,Tropical Low,,,,,
Hurricane-Kate,8/27/2021,6:00:00 PM,13.30,-48.40,29,1009,Tropical Low,,,,,
Hurricane-Kate,8/27/2021,9:00:00 PM,13.40,-49.01,29,1009,Tropical Low,,,,,
Hurricane-Kate,8/28/2021,12:00:00 AM,13.50,-49.50,29,1009,Tropical Low,,,,,
Hurricane-Kate,8/28/2021,3:00:00 AM,13.55,-49.72,31,1008,Tropical Low,,,,,
